name,markup,category,width,height,frames,source
spr_ui_skill_icon_blacksmithing,[icon:spr_ui_skill_icon_blacksmithing],UI NEW/Generic/Icons/Skill,8,9,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_blacksmithing.meta.toml
spr_ui_skill_icon_combat,[icon:spr_ui_skill_icon_combat],UI NEW/Generic/Icons/Skill,9,9,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_combat.meta.toml
spr_ui_skill_icon_cooking,[icon:spr_ui_skill_icon_cooking],UI NEW/Generic/Icons/Skill,8,8,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_cooking.meta.toml
spr_ui_skill_icon_farming,[icon:spr_ui_skill_icon_farming],UI NEW/Generic/Icons/Skill,8,7,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_farming.meta.toml
spr_ui_skill_icon_fishing,[icon:spr_ui_skill_icon_fishing],UI NEW/Generic/Icons/Skill,9,6,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_fishing.meta.toml
spr_ui_skill_icon_mining,[icon:spr_ui_skill_icon_mining],UI NEW/Generic/Icons/Skill,8,8,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_mining.meta.toml
spr_ui_skill_icon_ranching,[icon:spr_ui_skill_icon_ranching],UI NEW/Generic/Icons/Skill,11,9,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_ranching.meta.toml
spr_ui_skill_icon_woodcrafting,[icon:spr_ui_skill_icon_woodcrafting],UI NEW/Generic/Icons/Skill,10,8,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_woodcrafting.meta.toml
spr_ui_skill_progress_bar,[icon:spr_ui_skill_progress_bar],UI NEW/Skill Progress Bar,1,6,9,assets/animations/UI NEW/Skill Progress Bar/spr_ui_skill_progress_bar.meta.toml
spr_ui_skill_progress_bar_backplate,[icon:spr_ui_skill_progress_bar_backplate],UI NEW/Skill Progress Bar,183,26,1,assets/animations/UI NEW/Skill Progress Bar/spr_ui_skill_progress_bar_backplate.meta.toml
spr_ui_skill_progress_bar_flash,[icon:spr_ui_skill_progress_bar_flash],UI NEW/Skill Progress Bar,126,12,7,assets/animations/UI NEW/Skill Progress Bar/spr_ui_skill_progress_bar_flash.meta.toml
spr_ui_skill_progress_bar_frontplate,[icon:spr_ui_skill_progress_bar_frontplate],UI NEW/Skill Progress Bar,183,26,1,assets/animations/UI NEW/Skill Progress Bar/spr_ui_skill_progress_bar_frontplate.meta.toml
spr_ui_skill_progress_bar_leading_edge,[icon:spr_ui_skill_progress_bar_leading_edge],UI NEW/Skill Progress Bar,5,17,10,assets/animations/UI NEW/Skill Progress Bar/spr_ui_skill_progress_bar_leading_edge.meta.toml
spr_ui_skills_archaeology_icon_back_in_vogue,[icon:spr_ui_skills_archaeology_icon_back_in_vogue],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_back_in_vogue.meta.toml
spr_ui_skills_archaeology_icon_back_in_vogue_ii,[icon:spr_ui_skills_archaeology_icon_back_in_vogue_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_back_in_vogue_ii.meta.toml
spr_ui_skills_archaeology_icon_eastern_road_scholar,[icon:spr_ui_skills_archaeology_icon_eastern_road_scholar],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_eastern_road_scholar.meta.toml
spr_ui_skills_archaeology_icon_former_farmers,[icon:spr_ui_skills_archaeology_icon_former_farmers],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_former_farmers.meta.toml
spr_ui_skills_archaeology_icon_mist_sight,[icon:spr_ui_skills_archaeology_icon_mist_sight],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_mist_sight.meta.toml
spr_ui_skills_archaeology_icon_museum_quality_i,[icon:spr_ui_skills_archaeology_icon_museum_quality_i],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_museum_quality_i.meta.toml
spr_ui_skills_archaeology_icon_museum_quality_ii,[icon:spr_ui_skills_archaeology_icon_museum_quality_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_museum_quality_ii.meta.toml
spr_ui_skills_archaeology_icon_museum_quality_iii,[icon:spr_ui_skills_archaeology_icon_museum_quality_iii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_museum_quality_iii.meta.toml
spr_ui_skills_archaeology_icon_natural_beauty,[icon:spr_ui_skills_archaeology_icon_natural_beauty],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_natural_beauty.meta.toml
spr_ui_skills_archaeology_icon_natural_beauty_ii,[icon:spr_ui_skills_archaeology_icon_natural_beauty_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_natural_beauty_ii.meta.toml
spr_ui_skills_archaeology_icon_pursuit,[icon:spr_ui_skills_archaeology_icon_pursuit],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_pursuit.meta.toml
spr_ui_skills_archaeology_icon_stoneturner,[icon:spr_ui_skills_archaeology_icon_stoneturner],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_stoneturner.meta.toml
spr_ui_skills_archaeology_icon_sunken_secrets,[icon:spr_ui_skills_archaeology_icon_sunken_secrets],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_sunken_secrets.meta.toml
spr_ui_skills_archaeology_icon_sunken_treasure,[icon:spr_ui_skills_archaeology_icon_sunken_treasure],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_sunken_treasure.meta.toml
spr_ui_skills_archaeology_icon_unpeatable,[icon:spr_ui_skills_archaeology_icon_unpeatable],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_unpeatable.meta.toml
spr_ui_skills_archaeology_icon_well_placed,[icon:spr_ui_skills_archaeology_icon_well_placed],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_well_placed.meta.toml
spr_ui_skills_archaeology_icon_western_ruins_scholar,[icon:spr_ui_skills_archaeology_icon_western_ruins_scholar],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_archaeology_icon_western_ruins_scholar.meta.toml
spr_ui_skills_blacksmithing_icon_copper_expert,[icon:spr_ui_skills_blacksmithing_icon_copper_expert],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_copper_expert.meta.toml
spr_ui_skills_blacksmithing_icon_empowered_i,[icon:spr_ui_skills_blacksmithing_icon_empowered_i],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_empowered_i.meta.toml
spr_ui_skills_blacksmithing_icon_empowered_ii,[icon:spr_ui_skills_blacksmithing_icon_empowered_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_empowered_ii.meta.toml
spr_ui_skills_blacksmithing_icon_fortified_blacksmithing,[icon:spr_ui_skills_blacksmithing_icon_fortified_blacksmithing],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_fortified_blacksmithing.meta.toml
spr_ui_skills_blacksmithing_icon_gold_expert,[icon:spr_ui_skills_blacksmithing_icon_gold_expert],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_gold_expert.meta.toml
spr_ui_skills_blacksmithing_icon_hasty_blacksmithing,[icon:spr_ui_skills_blacksmithing_icon_hasty_blacksmithing],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_hasty_blacksmithing.meta.toml
spr_ui_skills_blacksmithing_icon_iron_expert,[icon:spr_ui_skills_blacksmithing_icon_iron_expert],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_iron_expert.meta.toml
spr_ui_skills_blacksmithing_icon_leech_blacksmithing,[icon:spr_ui_skills_blacksmithing_icon_leech_blacksmithing],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_leech_blacksmithing.meta.toml
spr_ui_skills_blacksmithing_icon_lightweight_blacksmithing,[icon:spr_ui_skills_blacksmithing_icon_lightweight_blacksmithing],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_lightweight_blacksmithing.meta.toml
spr_ui_skills_blacksmithing_icon_mistril_expert,[icon:spr_ui_skills_blacksmithing_icon_mistril_expert],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_mistril_expert.meta.toml
spr_ui_skills_blacksmithing_icon_sharp_blacksmithing,[icon:spr_ui_skills_blacksmithing_icon_sharp_blacksmithing],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_sharp_blacksmithing.meta.toml
spr_ui_skills_blacksmithing_icon_silver_expert,[icon:spr_ui_skills_blacksmithing_icon_silver_expert],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_silver_expert.meta.toml
spr_ui_skills_blacksmithing_icon_time_sensitive_i,[icon:spr_ui_skills_blacksmithing_icon_time_sensitive_i],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_time_sensitive_i.meta.toml
spr_ui_skills_blacksmithing_icon_time_sensitive_ii,[icon:spr_ui_skills_blacksmithing_icon_time_sensitive_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_time_sensitive_ii.meta.toml
spr_ui_skills_blacksmithing_icon_time_sensitive_iii,[icon:spr_ui_skills_blacksmithing_icon_time_sensitive_iii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_time_sensitive_iii.meta.toml
spr_ui_skills_blacksmithing_icon_time_sensitive_iv,[icon:spr_ui_skills_blacksmithing_icon_time_sensitive_iv],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_time_sensitive_iv.meta.toml
spr_ui_skills_blacksmithing_icon_tireless_blacksmithing,[icon:spr_ui_skills_blacksmithing_icon_tireless_blacksmithing],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_blacksmithing_icon_tireless_blacksmithing.meta.toml
spr_ui_skills_box,[icon:spr_ui_skills_box],UI/Skill/Gemstone Menu,32,32,9,assets/animations/UI/Skill/Gemstone Menu/spr_ui_skills_box.meta.toml
spr_ui_skills_box_2,[icon:spr_ui_skills_box_2],UI/Skill/Gemstone Menu,8,8,9,assets/animations/UI/Skill/Gemstone Menu/spr_ui_skills_box_2.meta.toml
spr_ui_skills_box_3,[icon:spr_ui_skills_box_3],UI/Skill/Gemstone Menu,8,8,9,assets/animations/UI/Skill/Gemstone Menu/spr_ui_skills_box_3.meta.toml
spr_ui_skills_box_header,[icon:spr_ui_skills_box_header],UI/Skill/Gemstone Menu,8,8,9,assets/animations/UI/Skill/Gemstone Menu/spr_ui_skills_box_header.meta.toml
spr_ui_skills_combat_icon_dungeon_delicacies,[icon:spr_ui_skills_combat_icon_dungeon_delicacies],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_dungeon_delicacies.meta.toml
spr_ui_skills_combat_icon_friend_shaped,[icon:spr_ui_skills_combat_icon_friend_shaped],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_friend_shaped.meta.toml
spr_ui_skills_combat_icon_generous_in_defeat,[icon:spr_ui_skills_combat_icon_generous_in_defeat],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_generous_in_defeat.meta.toml
spr_ui_skills_combat_icon_generous_in_defeat_ii,[icon:spr_ui_skills_combat_icon_generous_in_defeat_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_generous_in_defeat_ii.meta.toml
spr_ui_skills_combat_icon_gift_exchange,[icon:spr_ui_skills_combat_icon_gift_exchange],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_gift_exchange.meta.toml
spr_ui_skills_combat_icon_guardians_shield,[icon:spr_ui_skills_combat_icon_guardians_shield],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_guardians_shield.meta.toml
spr_ui_skills_combat_icon_guardians_shield_ii,[icon:spr_ui_skills_combat_icon_guardians_shield_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_guardians_shield_ii.meta.toml
spr_ui_skills_combat_icon_in_motion,[icon:spr_ui_skills_combat_icon_in_motion],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_in_motion.meta.toml
spr_ui_skills_combat_icon_jump_attack,[icon:spr_ui_skills_combat_icon_jump_attack],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_jump_attack.meta.toml
spr_ui_skills_combat_icon_out_of_juice,[icon:spr_ui_skills_combat_icon_out_of_juice],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_out_of_juice.meta.toml
spr_ui_skills_combat_icon_perfect_prefix,[icon:spr_ui_skills_combat_icon_perfect_prefix],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_perfect_prefix.meta.toml
spr_ui_skills_combat_icon_quick_footed,[icon:spr_ui_skills_combat_icon_quick_footed],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_quick_footed.meta.toml
spr_ui_skills_combat_icon_rocking,[icon:spr_ui_skills_combat_icon_rocking],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_rocking.meta.toml
spr_ui_skills_combat_icon_shrine_savant,[icon:spr_ui_skills_combat_icon_shrine_savant],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_shrine_savant.meta.toml
spr_ui_skills_combat_icon_sonic_boom,[icon:spr_ui_skills_combat_icon_sonic_boom],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_sonic_boom.meta.toml
spr_ui_skills_combat_icon_sure_strike,[icon:spr_ui_skills_combat_icon_sure_strike],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_sure_strike.meta.toml
spr_ui_skills_combat_icon_true_strike,[icon:spr_ui_skills_combat_icon_true_strike],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_true_strike.meta.toml
spr_ui_skills_combat_icon_true_strike_ii,[icon:spr_ui_skills_combat_icon_true_strike_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_true_strike_ii.meta.toml
spr_ui_skills_combat_icon_well_armed,[icon:spr_ui_skills_combat_icon_well_armed],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_combat_icon_well_armed.meta.toml
spr_ui_skills_cooking_icon_a_way_to_the_heart,[icon:spr_ui_skills_cooking_icon_a_way_to_the_heart],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_a_way_to_the_heart.meta.toml
spr_ui_skills_cooking_icon_award_winning,[icon:spr_ui_skills_cooking_icon_award_winning],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_award_winning.meta.toml
spr_ui_skills_cooking_icon_caffeine_crimes,[icon:spr_ui_skills_cooking_icon_caffeine_crimes],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_caffeine_crimes.meta.toml
spr_ui_skills_cooking_icon_dinner_for_two,[icon:spr_ui_skills_cooking_icon_dinner_for_two],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_dinner_for_two.meta.toml
spr_ui_skills_cooking_icon_espresso_yourself,[icon:spr_ui_skills_cooking_icon_espresso_yourself],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_espresso_yourself.meta.toml
spr_ui_skills_cooking_icon_fairy_cooking,[icon:spr_ui_skills_cooking_icon_fairy_cooking],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_fairy_cooking.meta.toml
spr_ui_skills_cooking_icon_gold_gourmand,[icon:spr_ui_skills_cooking_icon_gold_gourmand],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_gold_gourmand.meta.toml
spr_ui_skills_cooking_icon_likable_cooking,[icon:spr_ui_skills_cooking_icon_likable_cooking],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_likable_cooking.meta.toml
spr_ui_skills_cooking_icon_lovable_cooking,[icon:spr_ui_skills_cooking_icon_lovable_cooking],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_lovable_cooking.meta.toml
spr_ui_skills_cooking_icon_magical_meals,[icon:spr_ui_skills_cooking_icon_magical_meals],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_magical_meals.meta.toml
spr_ui_skills_cooking_icon_restorative_cooking,[icon:spr_ui_skills_cooking_icon_restorative_cooking],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_restorative_cooking.meta.toml
spr_ui_skills_cooking_icon_seasoned,[icon:spr_ui_skills_cooking_icon_seasoned],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_seasoned.meta.toml
spr_ui_skills_cooking_icon_snacktime,[icon:spr_ui_skills_cooking_icon_snacktime],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_snacktime.meta.toml
spr_ui_skills_cooking_icon_speedy_cooking,[icon:spr_ui_skills_cooking_icon_speedy_cooking],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_speedy_cooking.meta.toml
spr_ui_skills_cooking_icon_taste_maker,[icon:spr_ui_skills_cooking_icon_taste_maker],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_taste_maker.meta.toml
spr_ui_skills_cooking_icon_time_to_eat_i,[icon:spr_ui_skills_cooking_icon_time_to_eat_i],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_time_to_eat_i.meta.toml
spr_ui_skills_cooking_icon_time_to_eat_ii,[icon:spr_ui_skills_cooking_icon_time_to_eat_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_time_to_eat_ii.meta.toml
spr_ui_skills_cooking_icon_time_to_eat_iii,[icon:spr_ui_skills_cooking_icon_time_to_eat_iii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_time_to_eat_iii.meta.toml
spr_ui_skills_cooking_icon_waste_not,[icon:spr_ui_skills_cooking_icon_waste_not],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_cooking_icon_waste_not.meta.toml
spr_ui_skills_crafting_icon_ancient_inspiration,[icon:spr_ui_skills_crafting_icon_ancient_inspiration],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_ancient_inspiration.meta.toml
spr_ui_skills_crafting_icon_big_water_sprites,[icon:spr_ui_skills_crafting_icon_big_water_sprites],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_big_water_sprites.meta.toml
spr_ui_skills_crafting_icon_deliberate_debris,[icon:spr_ui_skills_crafting_icon_deliberate_debris],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_deliberate_debris.meta.toml
spr_ui_skills_crafting_icon_deliberate_debris_ii,[icon:spr_ui_skills_crafting_icon_deliberate_debris_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_deliberate_debris_ii.meta.toml
spr_ui_skills_crafting_icon_forager,[icon:spr_ui_skills_crafting_icon_forager],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_forager.meta.toml
spr_ui_skills_crafting_icon_hammer_timing_i,[icon:spr_ui_skills_crafting_icon_hammer_timing_i],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_hammer_timing_i.meta.toml
spr_ui_skills_crafting_icon_hammer_timing_ii,[icon:spr_ui_skills_crafting_icon_hammer_timing_ii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_hammer_timing_ii.meta.toml
spr_ui_skills_crafting_icon_hammer_timing_iii,[icon:spr_ui_skills_crafting_icon_hammer_timing_iii],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_hammer_timing_iii.meta.toml
spr_ui_skills_crafting_icon_hammer_timing_iv,[icon:spr_ui_skills_crafting_icon_hammer_timing_iv],UI NEW/Skills,16,16,1,assets/animations/UI NEW/Skills/spr_ui_skills_crafting_icon_hammer_timing_iv.meta.toml
